C:\Users\lives\Documents\self driving car\Data1\IMG\center_2020_04_15_11_08_30_630.jpg, C:\Users\lives\Documents\self driving car\Data1\IMG\left_2020_04_15_11_08_30_630.jpg, C:\Users\lives\Documents\self driving car\Data1\IMG\right_2020_04_15_11_08_30_630.jpg, 0, 0, 0, 8.153572E-05
C:\Users\lives\Documents\self driving car\Data1\IMG\center_2020_04_15_11_08_30_731.jpg, C:\Users\lives\Documents\self driving car\Data1\IMG\left_2020_04_15_11_08_30_731.jpg, C:\Users\lives\Documents\self driving car\Data1\IMG\right_2020_04_15_11_08_30_731.jpg, 0, 0, 0, 7.854035E-05
C:\Users\lives\Documents\self driving car\Data1\IMG\center_2020_04_15_11_08_30_837.jpg, C:\Users\lives\Documents\self driving car\Data1\IMG\left_2020_04_15_11_08_30_837.jpg, C:\Users\lives\Documents\self driving car\Data1\IMG\right_2020_04_15_11_08_30_837.jpg, 0, 0, 0, 7.873282E-05
C:\Users\lives\Documents\self driving car\Data1\IMG\center_2020_04_15_11_08_30_942.jpg, C:\Users\lives\Documents\self driving car\Data1\IMG\left_2020_04_15_11_08_30_942.jpg, C:\Users\lives\Documents\self driving car\Data1\IMG\right_2020_04_15_11_08_30_942.jpg, 0, 0, 0, 7.773539E-05
C:\Users\lives\Documents\self driving car\Data1\IMG\center_2020_04_15_11_08_31_049.jpg, C:\Users\lives\Documents\self driving car\Data1\IMG\left_2020_04_15_11_08_31_049.jpg, C:\Users\lives\Documents\self driving car\Data1\IMG\right_2020_04_15_11_08_31_049.jpg, 0, 0, 0, 7.764592E-05
C:\Users\lives\Documents\self driving car\Data1\IMG\center_2020_04_15_11_08_31_154.jpg, C:\Users\lives\Documents\self driving car\Data1\IMG\left_2020_04_15_11_08_31_154.jpg, C:\Users\lives\Documents\self driving car\Data1\IMG\right_2020_04_15_11_08_31_154.jpg, 0, 0, 0, 7.808338E-05
C:\Users\lives\Documents\self driving car\Data1\IMG\center_2020_04_15_11_08_31_257.jpg, C:\Users\lives\Documents\self driving car\Data1\IMG\left_2020_04_15_11_08_31_257.jpg, C:\Users\lives\Documents\self driving car\Data1\IMG\right_2020_04_15_11_08_31_257.jpg, 0, 0, 0, 8.277999E-05
C:\Users\lives\Documents\self driving car\Data1\IMG\center_2020_04_15_11_08_31_364.jpg, C:\Users\lives\Documents\self driving car\Data1\IMG\left_2020_04_15_11_08_31_364.jpg, C:\Users\lives\Documents\self driving car\Data1\IMG\right_2020_04_15_11_08_31_364.jpg, 0, 0, 0, 7.824367E-05
C:\Users\lives\Documents\self driving car\Data1\IMG\center_2020_04_15_11_08_31_468.jpg, C:\Users\lives\Documents\self driving car\Data1\IMG\left_2020_04_15_11_08_31_468.jpg, C:\Users\lives\Documents\self driving car\Data1\IMG\right_2020_04_15_11_08_31_468.jpg, 0, 0, 0, 7.928642E-05
C:\Users\lives\Documents\self driving car\Data1\IMG\center_2020_04_15_11_08_31_575.jpg, C:\Users\lives\Documents\self driving car\Data1\IMG\left_2020_04_15_11_08_31_575.jpg, C:\Users\lives\Documents\self driving car\Data1\IMG\right_2020_04_15_11_08_31_575.jpg, 0, 0, 0, 7.838311E-05
C:\Users\lives\Documents\self driving car\Data1\IMG\center_2020_04_15_11_08_31_679.jpg, C:\Users\lives\Documents\self driving car\Data1\IMG\left_2020_04_15_11_08_31_679.jpg, C:\Users\lives\Documents\self driving car\Data1\IMG\right_2020_04_15_11_08_31_679.jpg, 0, 0, 0, 8.202298E-05
C:\Users\lives\Documents\self driving car\Data1\IMG\center_2020_04_15_11_08_31_781.jpg, C:\Users\lives\Documents\self driving car\Data1\IMG\left_2020_04_15_11_08_31_781.jpg, C:\Users\lives\Documents\self driving car\Data1\IMG\right_2020_04_15_11_08_31_781.jpg, 0, 0, 0, 7.891856E-05
C:\Users\lives\Documents\self driving car\Data1\IMG\center_2020_04_15_11_08_31_890.jpg, C:\Users\lives\Documents\self driving car\Data1\IMG\left_2020_04_15_11_08_31_890.jpg, C:\Users\lives\Documents\self driving car\Data1\IMG\right_2020_04_15_11_08_31_890.jpg, 0, 0, 0, 8.133116E-05
C:\Users\lives\Documents\self driving car\Data1\IMG\center_2020_04_15_11_08_31_993.jpg, C:\Users\lives\Documents\self driving car\Data1\IMG\left_2020_04_15_11_08_31_993.jpg, C:\Users\lives\Documents\self driving car\Data1\IMG\right_2020_04_15_11_08_31_993.jpg, 0, 0, 0, 7.852713E-05
C:\Users\lives\Documents\self driving car\Data1\IMG\center_2020_04_15_11_08_32_101.jpg, C:\Users\lives\Documents\self driving car\Data1\IMG\left_2020_04_15_11_08_32_101.jpg, C:\Users\lives\Documents\self driving car\Data1\IMG\right_2020_04_15_11_08_32_101.jpg, 0, 0, 0, 8.040887E-05
C:\Users\lives\Documents\self driving car\Data1\IMG\center_2020_04_15_11_08_32_207.jpg, C:\Users\lives\Documents\self driving car\Data1\IMG\left_2020_04_15_11_08_32_207.jpg, C:\Users\lives\Documents\self driving car\Data1\IMG\right_2020_04_15_11_08_32_207.jpg, 0, 0, 0, 8.338175E-05
C:\Users\lives\Documents\self driving car\Data1\IMG\center_2020_04_15_11_08_32_318.jpg, C:\Users\lives\Documents\self driving car\Data1\IMG\left_2020_04_15_11_08_32_318.jpg, C:\Users\lives\Documents\self driving car\Data1\IMG\right_2020_04_15_11_08_32_318.jpg, 0, 0, 0, 7.800342E-05
C:\Users\lives\Documents\self driving car\Data1\IMG\center_2020_04_15_11_08_32_420.jpg, C:\Users\lives\Documents\self driving car\Data1\IMG\left_2020_04_15_11_08_32_420.jpg, C:\Users\lives\Documents\self driving car\Data1\IMG\right_2020_04_15_11_08_32_420.jpg, 0, 0, 0, 7.889844E-05
C:\Users\lives\Documents\self driving car\Data1\IMG\center_2020_04_15_11_08_32_523.jpg, C:\Users\lives\Documents\self driving car\Data1\IMG\left_2020_04_15_11_08_32_523.jpg, C:\Users\lives\Documents\self driving car\Data1\IMG\right_2020_04_15_11_08_32_523.jpg, 0, 0, 0, 8.191536E-05
C:\Users\lives\Documents\self driving car\Data1\IMG\center_2020_04_15_11_08_32_624.jpg, C:\Users\lives\Documents\self driving car\Data1\IMG\left_2020_04_15_11_08_32_624.jpg, C:\Users\lives\Documents\self driving car\Data1\IMG\right_2020_04_15_11_08_32_624.jpg, 0, 0, 0, 7.783413E-05
C:\Users\lives\Documents\self driving car\Data1\IMG\center_2020_04_15_11_08_32_727.jpg, C:\Users\lives\Documents\self driving car\Data1\IMG\left_2020_04_15_11_08_32_727.jpg, C:\Users\lives\Documents\self driving car\Data1\IMG\right_2020_04_15_11_08_32_727.jpg, 0, 0, 0, 7.869481E-05
